uuid;tid;x_coord;y_coord;id;in_operation;is_slack;operates_from;operates_until;scenario;subnet;v_rated;v_target;volt_lvl
f9822db6-d01c-3b71-bf9c-bd6ea1e56fda;12121;;;NS_NET116_S2_1;t;f;;;;116;0.400000005960464;1;NS
014791c0-a821-3b1c-8028-05d06790732a;12122;;;NS_NET116_S2_2;t;f;;;;116;0.400000005960464;1;NS
5c287d22-6831-3406-89a0-48192c11c0ee;12123;;;NS_NET116_S2_3;t;f;;;;116;0.400000005960464;1;NS
fee1ff56-d07b-31f0-b6a2-c9945a4c307e;12124;;;NS_NET116_S2_4;t;f;;;;116;0.400000005960464;1;NS
f4847b7f-e37c-31e2-8322-42091d145941;12125;;;NS_NET116_S2_5;t;f;;;;116;0.400000005960464;1;NS
5e7502ab-c3f1-3735-badd-76d2af149435;12126;;;NS_NET116_S3_1;t;f;;;;116;0.400000005960464;1;NS
e40d5df8-11d1-350a-9f15-78a7d6b7520e;12128;;;NS_NET116_S3_3;t;f;;;;116;0.400000005960464;1;NS
8220192c-29e0-3ed2-b57c-5794f4566c80;12129;;;NS_NET116_S3_4;t;f;;;;116;0.400000005960464;1;NS
1c3a3da3-a7bd-3fe0-be9e-adc55d43086f;12247;;;NS_NET126_ONS;t;f;;;;126;0.400000005960464;1;NS
072efc2c-ae0d-3212-aeb0-5a3ad971db5b;12248;;;NS_NET136_ONS;t;f;;;;136;0.400000005960464;1;NS
b32d452c-092a-32d7-989c-b82a5e6c02a4;12380;;;NS_NET146_ONS;t;f;;;;146;0.400000005960464;1;NS
38c608bf-9f95-32e2-8ddb-0dfe3ea329c4;12130;;;NS_NET116_S3_5;t;f;;;;116;0.400000005960464;1;NS
6df4abed-e299-3313-b94e-cfc4bbf4d72d;12134;;;NS_NET126_F1_(12);t;f;;;;126;0.400000005960464;1;NS
988c367e-bf3d-345f-ade2-9a25deeb77a3;12135;;;NS_NET126_F1_(13);t;f;;;;126;0.400000005960464;1;NS
1822acfb-a428-3f4d-aa5c-3808e996ac26;12136;;;NS_NET126_F1_(14);t;f;;;;126;0.400000005960464;1;NS
34345aab-93a3-32ff-bb5a-7eff9487fe30;12138;;;NS_NET126_F1_(16);t;f;;;;126;0.400000005960464;1;NS
ba627229-5d07-368b-8f52-a3837a9c23e5;12139;;;NS_NET126_F1_(17);t;f;;;;126;0.400000005960464;1;NS
c3ee9bc4-7d46-3d8e-a313-a45332729e20;12141;;;NS_NET126_F1_(19);t;f;;;;126;0.400000005960464;1;NS
da05fe64-b30a-3031-9323-e17d2e84ffc4;12142;;;NS_NET126_F1_(2);t;f;;;;126;0.400000005960464;1;NS
7340ec49-cab1-3422-b21e-a81a318f2c61;12145;;;NS_NET126_F1_(22);t;f;;;;126;0.400000005960464;1;NS
b5b6dfcf-42a7-3b1b-811e-f99ce44d9a53;12146;;;NS_NET126_F1_(23);t;f;;;;126;0.400000005960464;1;NS
85fbfc6b-63d3-349e-bb1f-d750324c7a03;12147;;;NS_NET126_F1_(24);t;f;;;;126;0.400000005960464;1;NS
3fe6942a-0076-3a39-9864-826a4d81672e;12150;;;NS_NET126_F1_(27);t;f;;;;126;0.400000005960464;1;NS
61dbd0f6-31ca-3518-bd19-e752e950e23b;12151;;;NS_NET126_F1_(28);t;f;;;;126;0.400000005960464;1;NS
9893cf40-15f0-389b-9e06-ada066f0095d;12153;;;NS_NET126_F1_(3);t;f;;;;126;0.400000005960464;1;NS
bd68024f-2ed9-3323-82d8-a1c77c089c12;12154;;;NS_NET126_F1_(30);t;f;;;;126;0.400000005960464;1;NS
2a36e0f4-e7e0-3fbf-83dd-daaa52b20277;12155;;;NS_NET126_F1_(31);t;f;;;;126;0.400000005960464;1;NS
57264fcf-b4ad-3d44-8f2b-94c83b4ab3c4;12156;;;NS_NET126_F1_(32);t;f;;;;126;0.400000005960464;1;NS
4a6a6017-30f6-37e4-a22f-5899d5f964f6;12158;;;NS_NET126_F1_(34);t;f;;;;126;0.400000005960464;1;NS
28548655-fa2f-3c83-af41-10a6c1ccffd8;12160;;;NS_NET126_F1_(36);t;f;;;;126;0.400000005960464;1;NS
356d9c67-4c53-3496-926e-57e3fa738c58;12161;;;NS_NET126_F1_(37);t;f;;;;126;0.400000005960464;1;NS
af04fc1c-680f-371d-a613-73cec827773e;12162;;;NS_NET126_F1_(38);t;f;;;;126;0.400000005960464;1;NS
f28968bd-14b3-374a-9476-02da3630a32c;12166;;;NS_NET126_F1_(6);t;f;;;;126;0.400000005960464;1;NS
959727f8-1274-361d-ac3d-aa1c929d4e79;12167;;;NS_NET126_F1_(7);t;f;;;;126;0.400000005960464;1;NS
9b38fdd2-d349-3aa3-819a-53899550580c;12168;;;NS_NET126_F1_(8);t;f;;;;126;0.400000005960464;1;NS
b4eeab74-9499-33c4-8e6c-384ba2b4cffb;12169;;;NS_NET126_F1_(9);t;f;;;;126;0.400000005960464;1;NS
3d56a423-fab2-37d6-b66b-e7e1f671703e;12171;;;NS_NET126_F2_(10);t;f;;;;126;0.400000005960464;1;NS
fd98c451-0d8c-3377-a1e7-cad2bb91f110;12174;;;NS_NET126_F2_(13);t;f;;;;126;0.400000005960464;1;NS
3e872a17-862f-391f-90cf-bedfffb636a9;12175;;;NS_NET126_F2_(14);t;f;;;;126;0.400000005960464;1;NS
f86a1ad8-9e0f-3a6f-9d0d-9cdb73a4f800;12176;;;NS_NET126_F2_(15);t;f;;;;126;0.400000005960464;1;NS
b2c765a8-0b84-3dba-91d2-97e731564665;12180;;;NS_NET126_F2_(19);t;f;;;;126;0.400000005960464;1;NS
f6188dd8-172c-333b-8eae-8050e4d5d43f;12181;;;NS_NET126_F2_(2);t;f;;;;126;0.400000005960464;1;NS
5c96cb9b-429e-36cf-8ff9-4c743ddafedf;12184;;;NS_NET126_F2_(22);t;f;;;;126;0.400000005960464;1;NS
d1004d9a-317f-31b0-b9f6-7358a3481f51;12185;;;NS_NET126_F2_(23);t;f;;;;126;0.400000005960464;1;NS
9c993124-3a33-3f2c-9091-33c5c11bf21f;12187;;;NS_NET126_F2_(25);t;f;;;;126;0.400000005960464;1;NS
8570fd9d-7876-3485-8ac2-0a6a43fd7afd;12195;;;NS_NET126_F2_(7);t;f;;;;126;0.400000005960464;1;NS
ed46ef31-2b6b-3183-8ccb-b9337bdc084c;12197;;;NS_NET126_F2_(9);t;f;;;;126;0.400000005960464;1;NS
848253bc-939f-3caa-bad9-807b679d1e73;12205;;;NS_NET126_F3_(16);t;f;;;;126;0.400000005960464;1;NS
9ac4e8eb-27d0-3cfc-8700-7746414f5571;12206;;;NS_NET126_F3_(17);t;f;;;;126;0.400000005960464;1;NS
f46d9bb8-76b9-332c-bfa7-32f18c4fa95d;12211;;;NS_NET126_F3_(21);t;f;;;;126;0.400000005960464;1;NS
248ec5fe-6c3f-3cce-ab47-d0b83db2fdab;12215;;;NS_NET126_F3_(25);t;f;;;;126;0.400000005960464;1;NS
6e0a8463-7ca0-32e1-874f-608fcfcb29b1;12216;;;NS_NET126_F3_(26);t;f;;;;126;0.400000005960464;1;NS
de0d5423-5eb9-3ee4-9034-47858fd6fe93;12218;;;NS_NET126_F3_(28);t;f;;;;126;0.400000005960464;1;NS
56056932-ac7c-3807-b4eb-daf3a6727ced;12225;;;NS_NET126_F3_(5);t;f;;;;126;0.400000005960464;1;NS
562064c4-b394-390a-9055-cee3452d1741;12226;;;NS_NET126_F3_(6);t;f;;;;126;0.400000005960464;1;NS
3a6c5a8f-1b30-3a28-a76f-4101feabb8f3;12228;;;NS_NET126_F3_(8);t;f;;;;126;0.400000005960464;1;NS
2010d27a-8085-3d53-a43a-a4e8989258da;12231;;;NS_NET126_F4_(10);t;f;;;;126;0.400000005960464;1;NS
1e1a9946-ef6e-3481-8549-58e6cb4e4037;12242;;;NS_NET126_F4_(5);t;f;;;;126;0.400000005960464;1;NS
0851011a-0dce-304c-a0c7-458d58ce2376;12249;;;NS_NET136_S1_1;t;f;;;;136;0.400000005960464;1;NS
5e067841-4ef9-34ed-8f66-245a5b6bdec1;12250;;;NS_NET136_S1_2;t;f;;;;136;0.400000005960464;1;NS
